network,ip_start,ip_end,region,university
202.201.235.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.234.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.233.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.232.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.231.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.230.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.229.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.228.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.227.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.226.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.253.0/24,202.201.250.112,202.201.255.255,新疆乌鲁木齐市,新疆大学
202.201.216.0/22,202.201.216.0,202.201.216.199,新疆乌鲁木齐市,新疆大学
202.201.176.0/21,202.201.176.0,202.201.183.255,新疆乌鲁木齐市,新疆机电职业技术学院
202.201.166.0/24,202.201.160.0,202.201.175.255,新疆石河子市,石河子大学
202.201.160.0/19,202.201.160.0,202.201.175.255,新疆石河子市,石河子大学
202.201.154.0/24,202.201.152.0,202.201.159.255,宁夏银川市,宁夏医学院
202.201.152.0/24,202.201.152.0,202.201.159.255,宁夏银川市,宁夏医学院
202.201.128.0/19,202.201.128.0,202.201.143.255,宁夏银川市,宁夏大学
202.201.225.0/24,202.201.224.0,202.201.239.255,新疆乌鲁木齐市,新疆农业大学
202.201.112.0/20,202.201.112.0,202.201.127.255,宁夏银川市,北方民族大学
202.201.220.0/24,202.201.220.0,202.201.223.255,新疆乌鲁木齐市,新疆石油学院
202.201.96.0/22,202.201.96.0,202.201.99.255,甘肃省兰州市,甘肃广播电视大学
202.201.88.0/21,202.201.88.0,202.201.88.255,甘肃省兰州市,兰州大学
202.201.69.0/24,202.201.64.0,202.201.79.255,甘肃省兰州市,甘肃农业大学
202.201.68.0/24,202.201.64.0,202.201.79.255,甘肃省兰州市,甘肃农业大学
202.201.64.0/20,202.201.64.0,202.201.79.255,甘肃省兰州市,甘肃农业大学
202.201.53.0/24,202.201.48.0,202.201.63.255,甘肃省兰州市,西北师范大学
202.201.48.0/20,202.201.48.0,202.201.63.255,甘肃省兰州市,西北师范大学
202.201.44.0/24,202.201.32.0,202.201.47.255,甘肃省兰州市,兰州理工大学
202.201.43.0/24,202.201.32.0,202.201.47.255,甘肃省兰州市,兰州理工大学
202.201.33.0/24,202.201.32.0,202.201.47.255,甘肃省兰州市,兰州理工大学
202.201.16.0/20,202.201.16.0,202.201.31.255,甘肃省兰州市,兰州交通大学
202.201.14.0/24,202.201.0.0,202.201.15.255,甘肃省兰州市,兰州大学
202.201.0.0/20,202.201.0.0,202.201.15.255,甘肃省兰州市,兰州大学
202.200.240.0/20,202.200.240.0,202.200.255.255,陕西省西安市,第四军医大学
202.200.224.0/20,202.200.224.0,202.200.224.255,陕西省西安市,西安交通大学西18/19/20舍
202.200.176.0/20,202.200.176.0,202.200.183.255,陕西省西安市,Jiologe大学
202.200.168.0/21,202.200.168.0,202.200.175.255,陕西省西安市,西北政法大学
202.200.144.0/20,202.200.144.0,202.200.159.255,陕西省西安市,西安建筑科技大学
202.200.112.0/20,202.200.112.0,202.200.127.255,陕西省西安市,西安理工大学
202.201.32.0/20,202.201.32.0,202.201.47.255,甘肃省兰州市,兰州理工大学
202.200.96.0/20,202.200.96.0,202.200.111.255,陕西省西安市,西安工业大学
202.201.80.0/21,202.201.80.0,202.201.87.255,甘肃省兰州市,兰州商学院
202.200.80.0/20,202.200.80.0,202.200.84.180,陕西省西安市,西安石油大学教育网
202.200.64.0/20,202.200.64.0,202.200.79.255,陕西省咸阳市,陕西科技大学
202.200.48.0/24,202.200.48.0,202.200.63.255,陕西省西安市,西安科技大学
202.200.32.0/20,202.200.32.0,202.200.47.255,陕西省西安市,第四军医大学
202.200.16.0/21,202.200.16.0,202.200.23.255,陕西省咸阳市,西藏民族学院
202.199.248.0/21,202.199.248.0,202.199.255.255,辽宁省鞍山市,鞍山师范学院
202.199.240.0/24,202.199.240.0,202.199.247.255,辽宁省鞍山市,辽宁科技大学
202.199.224.0/20,202.199.224.0,202.199.239.255,辽宁省阜新市,辽宁工程技术大学
202.201.106.0/23,202.201.106.0,202.201.107.255,甘肃省张掖市,师范学院
202.199.160.0/20,202.199.160.0,202.199.168.199,辽宁省大连市,东北财经大学
202.199.158.0/24,202.199.144.0,202.199.159.255,辽宁省大连市,大连大学
202.199.155.0/24,202.199.144.0,202.199.159.255,辽宁省大连市,大连大学
202.199.144.0/20,202.199.144.0,202.199.159.255,辽宁省大连市,大连大学
202.199.136.0/24,202.199.128.0,202.199.143.255,辽宁省大连市,大连交通大学
202.199.128.0/20,202.199.128.0,202.199.143.255,辽宁省大连市,大连交通大学
202.199.112.0/21,202.199.112.0,202.199.119.255,辽宁省沈阳市,沈阳化工学院
202.199.96.0/20,202.199.88.0,202.199.111.255,辽宁省沈阳市,沈阳工业大学
202.199.88.0/21,202.199.88.0,202.199.111.255,辽宁省沈阳市,沈阳工业大学
202.199.87.0/24,202.199.80.0,202.199.87.255,辽宁省沈阳市,沈阳药科大学
202.199.80.0/21,202.199.80.0,202.199.87.255,辽宁省沈阳市,沈阳药科大学
202.199.64.0/20,202.199.64.0,202.199.79.255,辽宁省沈阳市,沈阳建筑大学
202.199.32.0/20,202.199.32.0,202.199.47.255,辽宁省沈阳市,沈阳大学
202.199.24.0/21,202.199.24.0,202.199.31.255,辽宁省沈阳市,沈阳航空工业学院
202.199.0.0/20,202.199.0.0,202.199.15.255,辽宁省沈阳市,黄金工艺学院
202.198.240.0/20,202.198.240.0,202.198.255.255,吉林省延边州延吉市,延边大学
202.198.201.0/24,202.198.192.0,202.198.207.255,吉林省延边州延吉市,延边大学
202.198.192.0/19,202.198.192.0,202.198.207.255,吉林省延边州延吉市,延边大学
202.198.177.0/24,202.198.176.0,202.198.178.25,吉林省长春市,长春工业大学教育网
202.198.176.0/20,202.198.176.0,202.198.178.25,吉林省长春市,长春工业大学教育网
202.198.144.0/20,202.198.144.0,202.198.144.255,吉林大学前卫南区,大学城三公寓
202.198.128.0/20,202.198.128.0,202.198.143.255,吉林省长春市,东北师范大学
202.198.104.0/21,202.198.104.0,202.198.105.255,吉林省长春市,长春工程学院
202.198.100.0/22,202.198.96.0,202.198.103.255,吉林省长春市,长春师范学院
202.198.99.0/24,202.198.96.0,202.198.103.255,吉林省长春市,长春师范学院
202.198.98.0/24,202.198.96.0,202.198.103.255,吉林省长春市,长春师范学院
202.198.96.0/23,202.198.96.0,202.198.103.255,吉林省长春市,长春师范学院
202.198.11.0/24,202.198.8.0,202.198.15.255,吉林省吉林市,东北电力大学
202.198.8.0/21,202.198.8.0,202.198.15.255,吉林省吉林市,东北电力大学
202.198.1.0/24,202.198.0.0,202.198.7.255,吉林省长春市,吉林农业大学
202.198.0.0/24,202.198.0.0,202.198.7.255,吉林省长春市,吉林农业大学
202.197.240.0/21,202.197.240.0,202.197.247.255,湖南省湘潭市,湖南工程学院
202.197.224.0/20,202.197.224.0,202.197.239.255,湖南省湘潭市,湘潭大学
202.197.208.0/20,202.197.208.0,202.197.223.255,河南省郑州市,黄河科技学院
202.197.176.0/20,202.197.176.0,202.197.191.255,河南省郑州市,郑州大学工学院
202.197.159.0/24,202.197.144.0,202.197.159.255,湖北省武汉市,湖北第二师范学院教育网
202.197.144.0/20,202.197.144.0,202.197.159.255,湖北省武汉市,湖北第二师范学院教育网
202.197.124.0/24,202.197.112.0,202.197.127.255,湖南省长沙市,湖南师范大学教育网
202.197.112.0/24,202.197.112.0,202.197.127.255,湖南省长沙市,湖南师范大学教育网
202.197.111.0/24,202.197.96.0,202.197.111.255,湖南省长沙市,湖南大学
202.197.96.0/20,202.197.96.0,202.197.111.255,湖南省长沙市,湖南大学
202.197.80.0/20,202.197.70.0,202.197.95.255,湖南省长沙市,中南大学
202.197.48.0/20,202.197.48.0,202.197.68.255,湖南省长沙市,中南大学
202.197.32.0/20,202.197.32.0,202.197.47.255,湖南省长沙市,中南大学(铁道校区)
202.197.2.0/24,202.197.0.0,202.197.15.255,湖南省长沙市,国防科技大学
202.197.0.0/20,202.197.0.0,202.197.15.255,湖南省长沙市,国防科技大学
202.196.244.0/24,202.196.240.0,202.196.255.255,河南省安阳市,安阳师范学院
202.196.240.0/20,202.196.240.0,202.196.255.255,河南省安阳市,安阳师范学院
202.196.219.0/24,202.196.208.0,202.196.223.255,河南省新乡市,新乡医学院
202.196.208.0/20,202.196.208.0,202.196.223.255,河南省新乡市,新乡医学院
202.197.64.0/20,202.197.48.0,202.197.68.255,湖南省长沙市,中南大学
202.196.192.0/20,202.196.192.0,202.196.207.255,河南省洛阳市,洛阳理工学院
202.196.176.0/20,202.196.176.0,202.196.191.255,河南省洛阳市,洛阳师范学院
202.196.160.0/20,202.196.160.0,202.196.175.255,河南省郑州市,郑州航空工业管理学院
202.196.144.0/20,202.196.144.0,202.196.159.255,河南省郑州市,华北水利水电学院
202.196.112.0/20,202.196.112.0,202.196.127.255,河南省郑州市,郑州大学教育网
202.196.96.0/20,202.196.96.0,202.196.111.255,河南省开封市,河南大学
202.196.80.0/20,202.196.80.0,202.196.95.255,河南省郑州市,河南农业大学
202.196.72.0/21,202.196.64.2,202.196.79.255,河南省郑州市,郑州大学(南校区)
202.196.68.0/22,202.196.64.2,202.196.79.255,河南省郑州市,郑州大学(南校区)
202.196.66.0/23,202.196.64.2,202.196.79.255,河南省郑州市,郑州大学(南校区)
202.196.65.0/24,202.196.64.2,202.196.79.255,河南省郑州市,郑州大学(南校区)
202.196.224.0/20,202.196.224.0,202.196.239.255,河南省焦作市,河南理工大学
202.196.50.0/24,202.196.48.0,202.196.63.255,河南省郑州市,解放军信息工程大学
202.196.48.0/24,202.196.48.0,202.196.63.255,河南省郑州市,解放军信息工程大学
202.196.32.0/20,202.196.32.0,202.196.47.255,河南省郑州市,中原工学院
202.196.16.0/20,202.196.16.0,202.196.31.255,河南省郑州市,河南工业大学
202.196.13.0/24,202.196.0.0,202.196.15.255,河南省郑州市,郑州轻工业学院
202.196.0.0/24,202.196.0.0,202.196.15.255,河南省郑州市,郑州轻工业学院
202.195.240.0/20,202.195.240.0,202.195.255.255,江苏省南京市,南京农业大学
202.195.224.0/19,202.195.224.0,202.195.239.255,江苏省南京市,南京信息工程大学
202.195.208.0/20,202.195.208.0,202.195.215.255,江苏省南京市,南京中医药大学
202.195.206.0/24,202.195.192.0,202.195.207.255,江苏省镇江市,江苏科技大学
202.195.192.0/20,202.195.192.0,202.195.207.255,江苏省镇江市,江苏科技大学
202.195.176.0/20,202.195.176.0,202.195.191.255,江苏省南京市,南京医科大学
202.195.160.0/20,202.195.160.0,202.195.175.255,江苏省镇江市,江苏大学
202.195.144.0/20,202.195.144.0,202.195.159.255,江苏省无锡市,江南大学
202.195.128.0/24,202.195.128.0,202.195.143.255,江苏省苏州市,苏州大学
202.195.112.0/20,202.195.112.0,202.195.127.255,江苏省淮安市淮阴区,师范学院
202.195.96.0/20,202.195.96.0,202.195.103.255,江苏省常州市,常州大学白云校区
202.195.84.0/24,202.195.80.0,202.195.95.255,江苏省南通市,南通大学
202.195.80.0/20,202.195.80.0,202.195.95.255,江苏省南通市,南通大学
202.195.64.0/20,202.195.64.0,202.195.79.255,江苏省徐州市,徐州师范大学
202.195.48.0/20,202.195.48.0,202.195.63.255,江苏省扬州市,扬州大学
202.195.38.0/24,202.195.32.0,202.195.39.255,江苏省南京市,江苏教育学院
202.195.32.0/20,202.195.32.0,202.195.39.255,江苏省南京市,江苏教育学院
202.195.16.0/20,202.195.16.0,202.195.31.255,江苏省南京市,南京工业大学
202.194.240.0/20,202.194.240.0,202.194.255.255,山东省济南市,山东经济学院
202.194.232.0/21,202.194.232.0,202.194.239.255,山东省泰安市,泰山医学院
202.194.225.0/24,202.194.224.0,202.194.231.255,山东省济南市,山东省教育学院
202.194.224.0/21,202.194.224.0,202.194.231.255,山东省济南市,山东省教育学院
202.194.208.0/20,202.194.208.0,202.194.223.255,山东省泰安市,山东科技大学(泰安校区)
202.194.192.0/20,202.194.192.0,202.194.207.255,山东省济南市,山东大学(南校区)
202.194.178.0/24,202.194.176.0,202.194.191.255,山东省济宁市曲阜市,师范大学
202.194.176.0/20,202.194.176.0,202.194.191.255,山东省济宁市曲阜市,师范大学
202.194.160.0/20,202.194.160.0,202.194.175.255,山东省烟台市,烟台教育学院(烟台电视大学)
202.194.128.0/20,202.194.128.0,202.194.143.255,山东省泰安市,山东农业大学
202.194.112.0/20,202.194.112.0,202.194.127.255,山东省烟台市,烟台大学
202.194.80.0/20,202.194.80.0,202.194.95.255,山东省济南市,山东建筑大学
202.194.64.0/20,202.194.64.0,202.194.79.255,山东省济南市,济南大学
202.194.48.0/20,202.194.48.0,202.194.63.255,山东省烟台市,鲁东大学
202.194.40.0/21,202.194.40.0,202.194.42.99,山东省威海市,山东大学威海分校
202.194.32.0/21,202.194.0.0,202.194.39.255,山东省济南市,山东大学
202.194.0.0/19,202.194.0.0,202.194.39.255,山东省济南市,山东大学
202.194.144.0/21,202.194.144.0,202.194.159.255,山东省东营市,中国石油大学(东营校区)
202.193.197.0/24,202.193.192.0,202.193.207.255,广西桂林市,桂林医学院
202.193.192.0/20,202.193.192.0,202.193.207.255,广西桂林市,桂林医学院
202.194.104.0/21,202.194.104.0,202.194.111.255,山东省烟台市,山东工商学院
202.193.171.0/24,202.193.160.0,202.193.175.255,广西桂林市,广西师范大学
202.193.160.0/20,202.193.160.0,202.193.175.255,广西桂林市,广西师范大学
202.193.81.0/24,202.193.80.0,202.193.95.255,广西桂林市,桂林理工大学
202.193.80.0/20,202.193.80.0,202.193.95.255,广西桂林市,桂林理工大学
202.193.64.0/20,202.193.48.0,202.193.64.32,广西桂林市,桂林电子科技大学
202.193.61.0/24,202.193.48.0,202.193.64.32,广西桂林市,桂林电子科技大学
202.193.60.0/24,202.193.48.0,202.193.64.32,广西桂林市,桂林电子科技大学
202.193.48.0/20,202.193.48.0,202.193.64.32,广西桂林市,桂林电子科技大学
202.193.25.0/24,202.193.24.0,202.193.31.255,广西河池市,河池学院
202.193.24.0/21,202.193.24.0,202.193.31.255,广西河池市,河池学院
202.193.0.0/20,202.193.0.0,202.193.15.255,广西桂林市,广西师范大学
202.192.205.0/24,202.192.200.0,202.192.207.255,广东省东莞市,东莞理工学院
202.192.202.0/24,202.192.200.0,202.192.207.255,广东省东莞市,东莞理工学院
202.192.144.0/20,202.192.144.0,202.192.159.255,广东省汕头市,汕头大学
202.192.128.0/20,202.192.128.0,202.192.128.255,广东省广州市,仲恺农业技术学院
202.192.112.0/20,202.192.96.0,202.192.127.255,广东省湛江市,广东医学院
202.192.96.0/20,202.192.96.0,202.192.127.255,广东省湛江市,广东医学院
202.192.88.0/21,202.192.88.0,202.192.95.252,广东省广州市,仲恺农业技术学院
202.192.80.0/24,202.192.80.0,202.192.83.255,广东省广州市,广州大学
202.192.64.0/21,202.192.64.0,202.192.71.255,广东省广州市,广州大学
202.192.32.0/20,202.192.16.0,202.192.47.255,广东省广州市,广州大学
202.192.16.0/24,202.192.16.0,202.192.47.255,广东省广州市,广州大学
202.192.0.0/23,202.192.0.0,202.192.15.255,广东省广州市,南方医科大学
202.192.224.0/20,202.192.224.0,202.192.239.255,广东省惠州市,惠州学院
202.121.252.0/22,202.121.252.0,202.121.255.255,上海市,上海金融学院教育网
202.121.241.0/24,202.121.240.0,202.121.243.255,上海市,上海第二工业大学教育网
202.121.225.0/24,202.121.224.0,202.121.239.255,上海市,上海第二军医大学教育网
202.121.192.0/20,202.121.192.0,202.121.199.255,上海市,上海大学教育网
202.121.184.0/24,202.121.184.0,202.121.191.255,上海市,新侨工业学院教育网
202.121.176.0/21,202.121.176.0,202.121.183.255,上海市,上海交通大学农业与生物学院教育网
202.193.176.0/20,202.193.176.0,202.193.191.255,广西柳州市,广西工学院
202.121.167.0/24,202.121.160.0,202.121.167.255,上海市,华东政法学院教育网
202.121.165.0/24,202.121.160.0,202.121.167.255,上海市,华东政法学院教育网
202.121.164.0/24,202.121.160.0,202.121.167.255,上海市,华东政法学院教育网
